UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY_Dealer,POSTED_BY_Owner,BHK_OR_RK_RK
True,True,2,923.0100988,False,True,24.69028,78.41889,85.0,True,False,False
False,False,3,1490.312966,True,True,16.531879,80.670951,60.0,False,True,False
False,False,3,1480.019734,True,True,26.222384,85.86210799999999,60.0,False,True,False
False,False,3,1510.159253,True,True,12.8706,77.6279,110.0,False,True,False
True,True,1,453.0166793000001,False,True,24.69028,78.41889,66.0,True,False,False
False,False,2,999.6079969,True,False,22.12947,73.41756,25.5,True,False,False
False,False,2,1000.0,True,True,21.105779,79.078497,30.0,False,True,False
False,False,3,1350.135014,True,True,12.840956,77.659441,60.0,False,True,False
False,False,3,1231.578947,True,True,12.88784,77.654131,46.8,True,False,False
True,True,2,829.8850575,False,False,13.034709,80.105584,36.1,True,False,False
False,False,2,1069.7827519999998,True,True,28.629811,77.434197,32.5,True,False,False
False,False,1,610.0273241,True,True,19.147866,72.932609,96.0,True,False,False
False,False,4,2030.205496,True,True,30.698017,76.679016,82.0,True,False,False
False,False,2,978.7377658,True,True,28.368269,77.37273,29.0,True,False,False
True,True,3,1503.225806,False,True,26.91868,75.750399,46.6,True,False,False
True,True,2,804.8649615,False,True,12.808137,77.58308000000001,45.0,True,False,False
False,False,3,1400.0518539999998,True,True,20.277510999999997,85.810411,54.0,False,True,False
False,True,2,1251.091068,True,True,21.235342000000003,72.917751,43.0,True,False,False
False,False,3,1850.424056,True,True,28.2102,76.8606,48.0,True,False,False
False,False,2,711.0877008,True,True,12.732961,77.707059,27.0,False,True,False
False,False,1,540.0540053999999,True,True,28.689982,77.339807,24.0,False,True,False
False,False,2,748.0,True,True,22.617564,88.427982,18.7,True,False,False
False,False,2,1166.039111,True,True,12.96991,77.59796,96.0,True,False,False
False,False,2,943.057302,True,True,19.12,72.91,210.0,True,False,False
False,False,3,1700.071582,True,True,22.221142,88.281267,190.0,True,False,False
False,False,4,2175.202689,True,True,26.900926,75.775927,110.0,True,False,False
True,False,3,2181.818182,False,True,12.9259,77.6229,240.0,False,True,False
False,False,3,1700.071582,True,True,27.56667,80.68333,95.0,False,True,False
False,False,2,1080.246914,True,True,26.157856,91.827348,35.0,False,True,False
False,False,3,1276.127613,True,True,13.04034,77.591347,58.0,False,True,False
False,True,3,2735.016019,True,True,12.96991,77.59796,350.0,True,False,False
False,True,2,988.0395216,True,True,19.12,72.91,190.0,True,False,False
False,False,3,935.0788138,True,True,22.5,88.35,35.0,True,False,False
False,False,1,550.0207555,True,True,19.050992,73.01794699999999,53.0,True,False,False
True,True,2,1094.8905109999998,False,True,30.684523,76.691728,51.0,True,False,False
False,False,5,6397.7252530000005,True,True,28.488415000000003,77.285903,360.0,True,False,False
False,True,2,1150.01465,True,True,27.16726,75.70950500000001,78.5,True,False,False
False,False,2,936.1348034,True,True,10.999392,76.997254,45.0,False,True,False
False,True,2,1150.030066,True,True,18.5993,73.7625,76.5,True,False,False
True,True,4,3810.431055,False,True,13.04034,77.591347,320.0,True,False,False
True,False,2,1173.020528,False,True,10.036626,77.48248199999999,84.0,False,True,False
False,False,4,2541.699762,True,False,12.925027,80.235348,160.0,True,False,False
False,False,2,950.1648245,True,True,28.535783,77.400502,49.0,True,False,False
False,False,3,1969.667126,True,True,18.5853,73.7413,100.0,True,False,False
False,False,2,930.0661778,True,True,20.042481,74.473635,52.0,True,False,False
False,False,2,1071.080818,True,True,19.2167,73.0833,55.0,True,False,False
True,True,3,1400.208986,False,True,30.651192,76.755011,67.0,True,False,False
False,False,2,1176.470588,True,False,30.387136,75.865105,200.0,True,False,False
False,False,4,1925.925926,True,True,30.692243,76.750614,130.0,True,False,False
False,False,2,1051.1562720000002,True,True,12.96991,77.59796,45.0,False,True,False
True,True,2,988.5365491,False,True,18.510418,73.781944,66.4,True,False,False
False,False,2,1300.034211,True,True,11.0,76.96667,38.0,True,False,False
True,True,2,850.0028332999999,False,True,24.69028,78.41889,150.0,True,False,False
False,False,2,948.6166008,True,True,28.66667,77.41667,31.2,False,True,False
False,False,3,1760.1987989999998,True,True,9.930471,76.271273,85.0,False,True,False
False,False,2,850.1259446,True,True,28.21,76.87,27.0,False,True,False
False,True,1,654.9646319,True,True,19.049989,73.077321,50.0,True,False,False
False,False,2,1050.019091,True,True,19.256471,72.868815,110.0,True,False,False
False,False,3,1267.05653,True,True,31.325966,75.57364100000001,65.0,False,True,False
False,False,3,1150.086256,True,True,26.809242,75.741434,40.0,True,False,False
True,True,3,844.8442017000001,False,True,28.406388,77.342588,26.3,True,False,False
False,True,2,1075.268817,True,True,28.583703999999997,77.360401,100.0,True,False,False
False,False,2,1016.191315,True,True,19.05871,72.89969,150.0,True,False,False
True,True,3,900.3760394,False,False,19.1615,72.8731,170.0,True,False,False
False,True,3,2058.1113800000003,True,True,28.546788,77.37849399999999,170.0,True,False,False
True,True,4,6000.0,False,True,28.548382,77.32781899999999,750.0,True,False,False
False,False,2,950.1187648,True,True,10.526103,76.19383,36.0,True,False,False
False,False,3,2015.983872,True,True,12.9847,77.5491,280.0,False,True,False
False,False,2,749.4004796,True,True,21.23994,72.85651999999999,12.5,False,True,False
False,True,4,3045.878546,True,True,28.479440000000004,76.971432,160.0,True,False,False
False,True,2,1303.707063,True,True,19.1145,72.8712,230.0,True,False,False
False,True,2,936.0223873,True,True,24.69028,78.41889,97.0,True,False,False
False,False,2,1100.3757380000002,True,True,26.832353,75.841749,20.5,True,False,False
False,False,2,704.0070843,True,True,13.04724,80.11142099999999,31.8,True,False,False
False,False,3,2000.0,True,True,9.935413,76.298608,130.0,True,False,False
True,True,3,1678.6570739999995,False,True,28.595305,77.347365,63.0,True,False,False
False,True,1,411.1662322,True,False,18.966114,73.148278,48.9,True,False,False
False,True,2,950.0285009,True,True,28.576117,77.382136,50.0,False,True,False
False,False,5,4787.552364,True,True,13.04034,77.591347,480.0,True,False,False
False,False,1,630.2521008,True,True,18.4,76.58333,13.5,False,True,False
False,False,3,1823.154057,True,True,18.52361,73.84778,160.0,True,False,False
False,False,3,2250.692521,True,True,30.594843,76.84983000000001,65.0,False,True,False
False,False,3,1399.941055,True,True,18.531343,73.87771500000001,190.0,False,True,False
False,False,3,1635.055592,True,True,12.96991,77.59796,100.0,False,True,False
False,True,3,1896.878772,True,True,28.362327,76.979049,110.0,True,False,False
False,True,3,1600.0,True,True,19.147866,72.932609,250.0,True,False,False
False,False,3,1447.054818,True,True,22.53028,88.33417,85.0,True,False,False
False,False,3,1640.112465,True,True,12.846186,77.693554,70.0,False,True,False
True,True,2,1110.053917,False,True,24.69028,78.41889,70.0,True,False,False
False,True,4,3333.333333,True,True,28.526624,77.37671800000001,250.0,True,False,False
False,True,3,2708.070049,True,True,12.8682,77.5321,300.0,True,False,False
False,True,1,410.0461302,True,True,26.781747999999997,81.006714,16.0,False,True,False
False,False,3,1512.401694,True,True,20.029201,73.787918,100.0,True,False,False
False,False,2,912.0620202,True,True,19.216097,72.821721,120.0,True,False,False
False,False,2,795.097423,True,True,21.19233,79.062102,25.3,True,False,False
True,True,1,443.5607219,False,False,18.440853,73.90536,29.0,False,False,False
False,False,3,1350.121359,True,True,12.96991,77.59796,44.5,True,False,False
False,False,4,4000.0,True,True,12.96991,77.59796,400.0,True,False,False
False,False,3,4769.230769,True,True,21.174686,79.045846,310.0,True,False,False
False,False,3,1897.278651,True,True,12.96991,77.59796,99.0,False,True,False
False,False,1,705.0092764,True,True,19.049989,73.077321,57.0,True,False,False
True,True,3,1510.989011,False,True,12.86,77.786,110.0,True,False,False
False,False,2,643.8113632999999,True,True,19.18,72.96333,120.0,True,False,False
True,False,2,1100.208147,False,True,20.100361,79.103607,37.0,False,True,False
False,False,1,650.0691562999999,True,True,19.148338,72.995687,47.0,True,False,False
True,True,1,502.6315789,False,False,12.9182,80.0824,19.1,True,False,False
True,False,2,999.6895374,False,True,19.2167,73.0833,64.4,True,False,False
True,True,1,628.9308176,False,False,13.11389,77.59833,37.0,True,False,False
False,False,3,1050.2283109999998,True,True,23.507414,87.395907,23.0,False,True,False
False,False,2,1225.186104,True,True,18.52361,73.84778,79.0,True,False,False
False,False,3,1473.005999,True,True,22.54111,88.33778000000001,66.3,True,False,False
False,False,2,1250.0,True,True,20.167837,72.77484,24.0,False,True,False
False,False,3,1614.797416,True,True,12.890308,74.833347,55.0,False,True,False
False,False,1,533.0243337,True,True,13.09,80.27,23.0,False,True,False
False,False,4,2754.820937,True,True,22.529,88.368,470.0,True,False,False
False,False,2,772.4137931,True,True,23.554673,87.274204,22.4,True,False,False
False,False,2,900.116144,True,True,21.15389,79.08306,31.0,False,True,False
False,False,1,674.9662517,True,True,19.2836,72.8675,45.0,True,False,False
False,False,3,1773.0496449999998,True,True,28.9196,76.8972,120.0,True,False,False
False,False,3,1200.0,True,True,26.91667,75.86667,45.0,False,True,False
False,True,3,2015.503876,True,True,26.781747999999997,81.006714,78.0,True,False,False
False,False,2,1075.05864,True,True,28.577672999999997,77.389781,55.0,False,True,False
True,False,3,1190.322581,False,True,26.736714000000003,88.44771300000001,36.9,True,False,False
False,False,3,1220.886551,True,True,22.403867,88.47000600000001,65.0,True,False,False
False,False,2,1199.944189,True,True,30.689021,76.860403,86.0,True,False,False
False,False,3,1700.1545600000002,True,True,28.582887,77.339935,110.0,True,False,False
False,False,2,875.1608752000001,True,True,17.683329999999998,75.91667,34.0,False,True,False
False,False,3,1518.151815,True,True,12.896796,77.5724,92.0,True,False,False
False,False,1,739.9817851,True,True,18.558319,73.77588,65.0,True,False,False
True,True,1,389.5585889,False,False,19.161955,72.839616,87.9,True,False,False
False,False,2,1350.154936,True,True,9.930471,76.271273,61.0,False,True,False
True,True,3,1679.966401,False,True,28.429614,77.481711,120.0,True,False,False
False,False,5,5873.586394,True,True,12.935541,77.680684,670.0,True,False,False
False,True,2,1044.045677,True,True,19.1759,72.9522,160.0,True,False,False
True,False,3,1350.024546,False,True,21.178534,79.64665600000001,55.0,True,False,False
False,False,3,1954.686806,True,True,28.9196,76.8972,88.0,True,False,False
False,False,2,1500.0,True,True,22.328394,73.176639,48.0,True,False,False
False,False,2,1192.307692,True,True,26.265915000000003,73.004593,62.0,True,False,False
False,False,3,1000.0,True,True,23.280294,77.36573100000001,40.0,False,True,False
False,True,3,1556.247221,True,False,22.288976,73.128222,35.0,True,False,False
True,True,2,514.9738552,False,False,24.69028,78.41889,130.0,True,False,False
False,True,2,1072.194425,True,True,28.698133,77.335746,30.0,True,False,False
False,True,3,1626.898048,True,True,24.69028,78.41889,180.0,True,False,False
False,False,2,700.1647446000001,True,True,21.163131,81.306849,17.0,False,True,False
False,False,3,1336.184773,True,True,13.114624,80.188519,78.1,True,False,False
False,False,1,535.0028458,True,True,18.47954,73.875229,47.0,False,True,False
False,True,2,882.0536017000001,True,True,19.256471,72.868815,78.0,True,False,False
False,True,2,650.0397984,True,True,18.651598,73.735448,49.0,True,False,False
True,True,3,1370.07874,False,True,12.86,77.786,87.0,True,False,False
False,False,3,1930.235765,True,True,12.905368,77.580403,140.0,True,False,False
True,False,2,730.8254481,False,False,19.05871,72.89969,190.0,True,False,False
True,True,3,1000.0,False,True,19.218498,72.992114,94.0,True,False,False
False,False,2,650.0956022999999,True,True,18.439098,74.35197,17.0,False,True,False
False,False,3,2258.512856,True,True,18.49667,73.94167,130.0,True,False,False
False,False,3,2026.929202,True,True,28.41667,77.3,140.0,True,False,False
True,False,1,414.7619048,False,True,24.6902,78.416,87.1,True,False,False
False,False,3,1495.35923,True,True,28.990399,77.059442,43.5,False,True,False
False,False,2,800.0,True,True,26.9883,75.5846,13.0,True,False,False
False,False,3,1821.125051,True,True,22.5922,88.484911,90.0,True,False,False
False,False,2,940.8075265,True,True,28.574502000000003,77.328608,120.0,True,False,False
False,False,2,1250.0,True,True,28.9196,76.8972,52.0,False,True,False
True,False,2,1209.816799,False,True,16.498435999999998,80.653706,35.0,False,True,False
False,False,1,550.017188,True,True,18.129209,76.758924,32.0,True,False,False
False,False,2,1150.0,True,True,22.3,73.2,23.0,True,False,False
False,False,2,1225.201072,True,True,12.9816,77.6729,45.7,True,False,False
True,False,1,408.997955,False,True,18.96667,72.83333,70.0,True,False,False
False,False,3,2685.8616239999997,True,True,28.440728000000004,77.114195,500.0,True,False,False
True,True,1,498.8873735,False,True,24.69028,78.41889,69.5,True,False,False
False,False,1,666.0088800999999,True,True,21.142359,72.862596,13.5,False,True,False
False,False,2,1110.045224,True,True,24.69028,78.41889,81.0,True,False,False
False,False,1,950.3239741,True,True,21.12904,72.858164,22.0,False,True,False
False,False,2,1349.325337,True,True,30.65,76.82,45.0,False,True,False
True,True,2,530.2378905,False,False,18.6182,73.7447,55.5,True,False,False
False,False,2,1200.274348,True,True,21.1677,72.8382,35.0,False,True,False
True,True,3,1599.680064,False,True,19.1759,72.9522,240.0,True,False,False
False,False,2,1163.636364,True,True,22.803593,83.755013,160.0,True,False,False
True,True,3,113785.558,False,False,15.384909,73.850001,7280.0,True,False,False
False,False,3,2241.0104920000003,True,True,22.535636,88.388412,220.0,True,False,False
False,True,2,942.0022165,True,True,12.96991,77.59796,51.0,False,True,False
True,True,1,301.91711630000003,False,False,19.076057,73.097319,26.3,False,False,False
False,False,2,900.090009,True,True,28.9196,76.8972,40.0,True,False,False
False,False,4,2674.9566219999997,True,False,28.5574,77.15899999999999,92.5,True,False,False
False,False,2,852.9776675,True,True,19.256471,72.868815,110.0,True,False,False
False,False,3,2106.897316,True,True,28.9196,76.8972,190.0,True,False,False
True,True,4,3495.947879,False,True,21.848391,73.10062099999999,220.0,True,False,False
False,False,2,1600.134748,True,True,12.96991,77.59796,95.0,True,False,False
False,False,3,1326.963907,True,True,12.96991,77.59796,75.0,True,False,False
False,True,3,1505.011565,True,True,12.86,77.786,97.6,True,False,False
False,True,2,1296.111665,True,True,13.055985,77.622157,78.0,True,False,False
False,False,4,3501.3616409999995,True,True,28.440728000000004,77.114195,630.0,True,False,False
False,False,2,1400.147384,True,True,35.0,136.0,76.0,True,False,False
False,False,1,661.9632436,True,True,19.126499,72.99956,76.0,True,False,False
False,False,3,2070.0207,True,True,19.0705,72.8309,690.0,True,False,False
False,False,1,284.0012622,True,True,21.734206,70.456703,9.0,False,True,False
False,False,2,1299.89295,True,True,18.52361,73.84778,85.0,True,False,False
False,True,3,1300.131062,True,True,28.579004,77.431173,49.6,False,True,False
False,False,2,1165.13904,True,True,12.9958935,77.761394,75.0,True,False,False
False,True,2,1135.241856,True,True,13.054202,77.674002,46.0,True,False,False
